LAMMPS data file via write_data, version 2 Aug 2023, timestep = 50000, units = metal

256 atoms
1 atom types

-0.3491908080043755 14.429190808003671 xlo xhi
-0.3491908080043755 14.429190808003671 ylo yhi
-0.3491908080043755 14.429190808003671 zlo zhi

Masses

1 58.6934

Atoms # atomic

54 1 3.559242769864799 2.939244224927798 5.349401162670459 0 0 0
98 1 4.251472958412791 2.4336732671186945 3.1015409425108746 0 0 0
108 1 2.036999059292412 0.39288069800250025 2.5349200187725422 1 0 0
221 1 1.5382069206079276 1.0967414290583068 5.34429205552764 0 1 1
180 1 0.5668452338488497 4.194411471750829 2.0072709296001325 0 1 0
163 1 1.3773931867551792 3.752362634622302 5.833434255844907 0 0 0
76 1 0.13696100281137696 1.332981090058491 1.6268017848524703 0 0 0
137 1 3.9950207426642104 0.2634005133831574 4.6496434916489715 0 0 0
132 1 -0.26319641218331713 3.1193685969754794 0.027485719033882916 0 0 0
152 1 2.9123010321457183 4.322705291936319 0.9536787169733365 1 0 0
136 1 1.914381591179266 2.8491659763181567 3.3893637613616687 0 0 0
113 1 2.552219653950333 1.9882767728280668 0.8679968328187322 0 0 0
253 1 3.4941507847012865 -0.11625869901415792 -0.02019861463520628 1 1 1
121 1 3.3512285335169496 1.052738580253031 6.970811560042404 0 0 0
134 1 5.297180203062299 4.35287842017323 1.8796189354043955 0 0 0
155 1 4.982214857361093 2.459024193346163 0.6277296786372154 0 0 0
1 1 6.513544477334308 0.9293681648167758 4.3751692964723565 0 0 0
153 1 4.5791139187891385 0.4180372561498177 2.1271051608194647 1 0 0
118 1 8.083414888886303 2.829780909793688 5.837036646111265 0 1 0
13 1 6.621975473697992 2.2465753486908704 2.5121587144920934 0 0 0
135 1 6.053814899077907 3.9793411983681883 4.788764663416947 0 0 0
72 1 8.800117591800301 1.874804576772663 2.0459011532980242 0 -1 0
176 1 8.452644831725152 3.623167993497239 3.8899773457501166 0 0 0
86 1 9.408644564610825 3.4978365789685 0.3518779393021989 0 0 1
37 1 7.162468988114277 1.9868178449368563 -0.059106891294873454 0 0 0
19 1 7.675931798489034 4.258055747550201 1.9105736591827767 0 0 0
78 1 5.667505886076067 2.0637592116892485 6.414622793109867 0 0 0
49 1 7.345269943666959 -0.029506292027651315 2.583344269603876 -1 1 0
62 1 8.559636072988297 -0.21210625717699294 5.1047977378058045 0 1 0
115 1 14.102898976972224 2.9306859226144977 6.83611338667379 -1 1 0
241 1 11.847876389321456 4.291482077959903 0.35464009803457386 -1 0 1
173 1 10.022487723475741 3.1983066181112174 7.010897799359548 0 0 0
55 1 13.211990192584746 0.5146356980080564 -0.08278400483482845 -1 1 1
170 1 12.982581862899654 2.6344642836170746 1.6544629771106103 0 0 0
161 1 10.632007558396364 3.660544699455386 2.489267725533417 -1 0 1
18 1 12.118178734194522 4.220082836987417 6.5732150820361674 -1 0 -1
143 1 13.860406851300748 0.6976937427887817 5.88377521334616 0 0 0
70 1 9.927283021556697 1.3771767593991977 4.482386394693479 0 0 1
38 1 14.373148483232736 2.513423255607214 4.158851287947247 0 1 0
95 1 11.046123069940876 1.6122169018246784 1.1942242611422962 0 0 1
123 1 12.210258466688803 1.4294811071072453 3.6651368319530064 0 1 0
227 1 11.730654335082846 1.3274041848414904 6.254770586253846 0 1 1
184 1 10.820677569263676 3.728698413269755 4.775479960678046 0 1 0
33 1 14.424351128053424 0.059277430993703584 3.5685775920217093 -1 0 0
238 1 9.814032181681629 -0.2588487318158311 2.7602909360524466 1 0 1
195 1 3.3351376690580987 5.163984926505502 4.565873628262521 0 0 1
101 1 -0.33328583849449994 7.9489284001397555 1.3299792422943995 0 0 0
218 1 3.1181979530849047 7.343657112750195 3.7479613863417445 0 0 0
225 1 1.0056945961776096 6.224589915583405 4.865997216102973 0 0 0
35 1 3.552623903874938 7.138020343241342 6.529722638754254 0 0 0
216 1 1.925114767166912 6.020893002153713 2.107498568406323 1 0 0
5 1 2.694979661655045 7.800582775532706 0.6290378590010728 0 -1 0
243 1 1.388030837584872 8.415965531892834 2.864578526136827 0 0 1
191 1 4.409705633835216 6.224910848526703 0.5133301205396531 0 1 0
239 1 -0.26757609395282544 6.460288338444601 3.0903192527551284 1 0 0
130 1 1.8751622330033673 8.554337170214716 5.331319235526739 0 -1 0
242 1 4.547365439879531 8.49856764170364 2.3556799870175675 -1 0 1
192 1 3.2074894708401502 4.7286799309407614 6.979886597602311 1 0 0
249 1 4.726051324262197 6.163554723093835 2.599274692723683 0 0 1
159 1 5.329583512556437 6.293683513174078 4.957759766653022 0 0 0
11 1 7.235962129470518 5.891053072107018 3.6972186348073093 0 0 0
122 1 8.405588117705001 8.138180007845325 1.2969938508665266 0 0 0
61 1 6.975514456269913 6.247006068582099 1.063055887494276 0 0 0
237 1 6.77887207510537 8.266683423070035 3.397630859496248 0 0 0
187 1 7.846353986853624 5.043754543170942 6.550327257114566 0 1 0
214 1 9.203765377304585 6.344647069777835 -0.33726851752189907 -1 0 1
20 1 9.2097047273659 5.858983682005771 2.091776102293008 -1 0 0
150 1 4.689186619840655 8.7610592312327 4.620037023231675 0 0 0
89 1 7.686136132067539 7.271455863251698 5.552051903295348 0 0 0
197 1 14.054611509720928 4.743100657348879 4.878202883881932 -1 0 0
9 1 12.842778751921028 8.675854893903832 -0.09389159164381639 -1 -1 0
90 1 12.387798100550516 4.775347378280741 2.6311781859726655 0 0 0
245 1 9.956867845697897 6.100976691259532 6.90711970421832 0 1 1
131 1 13.897641459843523 5.372453781331505 0.658368379234646 -1 0 1
24 1 9.831478461531983 8.097760247858208 2.995089475921753 0 0 0
186 1 11.83813034334878 6.3003363266318875 4.4303774574782615 -1 1 0
189 1 12.304857785442476 7.051682293568873 1.8171231873370943 0 1 0
250 1 9.608310234878548 6.3893361557762445 4.599199278127171 0 0 1
207 1 10.640225308484435 8.180799762080856 0.4662077381525015 0 0 0
166 1 12.834579956922482 8.68812750866369 3.736498420292759 0 0 0
48 1 11.525863395120894 9.485950791406115 2.0628929989369835 0 0 0
254 1 14.182079455437886 7.524430805044947 5.728174716392797 0 0 1
244 1 10.949358868378287 8.173141276619596 5.273411824628336 0 0 0
34 1 11.496184939975766 6.361425925560076 -0.2948423092704825 -1 0 0
12 1 12.219077987053016 7.041598142503803 6.833933711330332 0 -1 -1
212 1 3.4511613262391916 13.364205453494883 2.41276373582478 0 -1 1
182 1 0.560627643349286 10.170162823112321 6.749222059759747 0 0 0
164 1 1.4249034091165247 11.924459887151354 5.876251354545038 1 0 0
30 1 1.8876451795593332 13.543138562627107 4.172611457202527 1 -1 0
174 1 0.03242837062146087 9.511282093788658 4.232239654127844 1 0 0
201 1 2.5533714513080072 13.984919334110511 6.30547679750818 0 -1 0
